twitter_uid,ght_uid
3145165641,6180189
180637265,228001
65170233,1400950
993993914,2877023
1638711,1049969
20183346,2809
574434015,590360
1022874148014575616,317423
393338957,6852631
946065625054679040,2093239
14837627,715675
1506887480,1731871
295133684,9201434
26580539,2822624
1900883874,2139191
58449681,1005326
300070654,560408
243083062,115307
198354777,55611
236658433,385772
3921736761,1266420
95352516,155725
906074977,5003666
14886787,99937
77527412,369562
141592724,8030825
14395863,1193915
2864581815,203097
302610564,7733448
14524462,122884
44234532,1420362
2250084403,3188771
35324444,173524
260784031,3565824
494678596,9424142
907598520458280961,9260174
12591,51912
359711363,672862
429494509,304119
18411928,41749
3092441345,2656403
26154411,107835
1281910352,241715
55236792,884227
14848262,580486
23427273,12574
45116706,4756041
20525001,550208
39284620,3602
740509787490820096,2487207
806206852736221184,5526110
36370775,606121
246203136,339123
877139313896464384,883789
47313161,2064143
18605250,2098719
53541033,107312
60626678,916052
26533917,15079
2164552933,2223718
788249255118934019,1422440
2742406244,1791947
123959434,2254484
2210472652,3724185
18609547,13012
15999456,112605
16392338,1708566
16943737,14804
73432292,3963053
61502457,299148
51653390,10049523
4767629461,11452691
10392272,29839
19647772,5062019
64996442,10403904
948279844088971265,4670222
25957201,609129
37714774,2488714
2980622333,9612592
15673706,2530821
174234471,1313311
15377031,1218994
874966626059390976,8372
272071621,374284
206194061,3213545
14160799,1784047
55580723,1379276
453389434,3400798
125546769,6877615
985824530,10202
2798503824,7625438
100554353,1223200
256878828,508568
2471175548,1185322
14625899,695621
22048294,292042
103897435,251723
15308142,856999
2160154729,8364420
115588002,142667
56967782,1433972
4586049674,2254237
187159394,3426035
47801167,518443
147258848,4800
327278349,2546571
1274851,5934
309494448,821564
224410297,1595546
16815488,91300
22967493,3163920
20109682,457905
12088132,34427
15002079,314770
2337782599,538020
16002126,5714811
55149519,821390
16264539,3866847
19713306,658274
1321608678,1325272
16340755,537851
146389882,5081714
18527381,401830
161355422,564110
15666038,177509
3028037423,475413
15022193,1201305
1038738774,5515788
78196808,1373760
12967292,75396
168610110,1153481
94273999,43062
258755947,2804974
23723225,63845
177039001,209499
128310837,15505
42517968,43848
1183665331,3464177
830588635,3461133
62655927,2102948
871850995386634244,8325052
44078594,4375
37340304,634579
10224132,438265
117609877,2309032
17178315,2801609
805300486253330432,409603
2224447755,3047568
2671098336,308000
8941562,396432
476999583,2163130
78003658,499249
365218919,1774608
42584365,802452
54346571,796592
19288230,517455
94238478,9075741
15250000,240958
23522483,547747
326332967,3126414
1005464359,1577695
11072952,292458
19833516,369022
18555643,129257
14988794,404532
9832392,8873760
3236121186,6714858
61399733,78130
116918162,992214
14708658,204926
99480370,3962456
2880440245,10813971
16509531,211849
5500152,87672
749620531062800384,12801447
2288330472,5521278
1433753239,4396707
2160903343,24992200
20970350,52012
247833833,8293858
121507708,477219
80370470,862027
85141581,35001
10075702,171678
745911914,50164
2339633684,3337450
206827459,935394
15019730,3560375
4885271338,3338992
4373891,220094
14427834,86316
2195532656,2389700
331667455,126292
3406181,395224
376129075,131958
71618756,9208899
18548220,4474578
281541455,114978
347194490,528686
251735226,1452177
55565850,1695110
1720338187,7019031
538528747,3308078
304165936,2393241
7292902,641809
23608307,817250
561899047,3577504
469960224,4627647
61834868,137879
3347951,2630871
33604444,2763441
12197732,635303
11549802,10181721
14300370,1394142
55180826,868851
344868255,3776797
14722609,322378
20030847,1212159
2318980585,10942531
304426745,1187117
766587049,112699
2816659383,5734025
474461902,1139258
2787853593,41048
128356652,10681514
932449567,5011352
720449479804088320,1067052
8730142,1274153
1965291192,2786013
56333333,325704
3899645903,31273809
69066139,598971
2795582832,9520996
58270192,2798096
175264452,144970
14979849,592465
16351742,288153
4877511249,6685344
14874202,307011
1039998908,5953395
37395735,9821
920382670940536832,7053120
311990634,6698882
15734800,28018
1399985676,7812170
501656285,824484
707329820905099264,665471
18745763,362191
75182466,256107
19507704,49914
752981143,2755137
82018451,6744321
1618298814,1885988
85552330,30946647
15727625,230497
4212771,3214
3974551,290119
325944981,2078516
1442655894,10619717
14180357,208531
1578677989,10202727
963715068,11256234
15494948,116708
726451230927638529,4446316
268705815,137979
2462292984,2867935
194133187,313197
14613431,2618742
2988658180,6174808
3110131115,2799357
2426396437,914672
410739240,443618
610884856,1772258
97235274,1706289
135245510,4285988
179297425,727758
72339909,4958291
279931624,2299919
123800938,3960334
14201790,155675
170618337,153224
85321610,47019
1104311,1527773
33632945,11915357
8118962,82122
1733624154,1380076
211895079,2357622
1128573774,6506054
17643092,53481
14933951,236948
343955205,73952
804053922,8065347
60907818,11617945
45099922,6216
44073391,257901
760886992074866688,344073
16902219,6708392
74720185,526997
379351587,11451397
486958267,3035810
338985677,500750
18247347,181708
145170257,3812419
2495851741,11043945
3247000538,2882586
69583491,390440
15754268,2522948
68419278,338310
1581427387,1122886
3397139779,9502254
87678951,2408681
3228047791,6950673
15538074,18362
15574491,9543863
123238672,83079
35232509,327456
2484774264,2609829
15912974,3551989
17276962,5958400
3122704922,6298078
88654559,7869443
18324846,4632964
19336024,27964
186240120,4411
377885158,930378
7623072,94903
14156624,87363
34417067,3757978
58894500,4523371
288426731,2626048
16174436,987591
2162896051,6369621
222213736,1972715
56807775,1377398
723081440,2452532
24965816,91822
128955624,11029
113031848,174688
316242536,5128670
14838622,407814
25899767,352403
98396443,7146741
10241802,93244
935181553113747456,156360
36102982,1070108
80865702,2119166
35459680,7710232
18759296,282626
21640115,344785
2242208101,242908
28265154,7408205
390615409,28497
17862157,229072
14480672,169964
943921129,1445298
12341222,1222627
1633528932,3286540
32779221,232809
140939995,2375020
266654763,11288100
80442954,17478
2282923778,3142969
38881029,135150
98590277,2508868
19059175,216523
2262084043,3133547
966520359079108608,727699
171936239,93509
525358279,456668
14851118,658378
22203131,9494673
4032654509,181369
323444278,239896
6023472,138841
19141041,5062445
14324794,1238702
212874803,1230018
20835112,1003244
14104821,164996
733328131168325634,13425552
21133877,709603
15464292,1162144
88879721,297264
3228565648,3592700
4718651313,264077
14818413,109532
407846360,97041
140785921,1412037
872877033595879426,2246726
82213118,1106092
409115893,1791361
90941089,8385288
67667512,2876796
757451149037309952,344410
281532022,3325167
352840258,21801748
111391654,672206
8046432,151250
394820704,828610
192341239,13323517
368711944,95561
19335591,27349
999726823,2399854
107788806,3935800
2176822777,4070347
925601412,1532421
45180502,7477280
73613,4088698
292527834,1702733
55310353,404736
239049595,3596740
52595783,2217592
389548648,4266635
22013182,101556
3424114216,3762539
14652237,7736335
410692282,7858450
153545026,1969959
4826261,470876
54265177,6311948
110328375,275988
86879788,2240679
316282139,748995
1856278297,748695
3187827105,9591735
42198424,1993010
18718156,65044
53716378,1524921
151885447,4255988
945962107882704896,9532
218009356,69230
7552792,3494229
776788368302702592,7744706
33262347,156147
3287622056,9084946
259767761,401603
14991028,375264
415683367,258543
212104330,2933037
1631718283,37235
6125832,234946
2501448144,3102410
8763102,319410
14346829,2588612
155990096,49120
14419481,242149
12496512,52432
14454351,1787563
386002125,8716720
701775258840342528,3741502
220913717,2317976
15007364,252051
19667153,81495
187066486,1378019
3228701,4535
25068328,798533
168988932,1152573
80631833,5974098
8940312,440596
46155040,186972
37691982,2206005
1144875575925805056,3112391
2259707695,1893273
1400134837,7721608
2654778296,12004488
755909,120640
2435106595,6239387
35573820,76387
67428779,1257391
74186575,104267
81435680,769901
466253836,258522
1117635708,7348895
100554013,1240636
2958374991,9576365
13824352,3133654
109303725,245221
1979254854,7344438
156225780,137655
2895304578,6071380
15096468,4051963
3131030211,7660955
17445664,161053
38753267,2413968
445931076,12077636
20935819,1718850
399172486,3047082
38991304,593518
499052024,132006
1119466069,2952966
3396613005,1753370
760106491131076609,6601230
995060039600693249,1885094
2880923595,169711
219050293,485238
110639987,2037793
532468955,1261149
1213894987,2194976
4304459189,6933620
17426367,233679
304934478,4458660
4437441858,9410706
6852232,43086
317745206,944166
36319782,6116
362399285,3590721
2423813990,2458440
97721735,3718765
17062563,32936
75960523,72338
29052983,808234
188161832,2832307
83930288,1434803
15763958,646642
27436173,138580
415163335,6480683
126007371,296002
330529991,572487
48665854,566156
1695625766,2830357
650793,17979
93449584,5093262
268414753,8192355
23296309,196182
15188975,113976
14276388,254192
9887702,38323
28940212,10446
756927,17832
70843695,832546
21219113,72058
17477373,1668298
136634602,5605439
788769376937897984,1145009
2788166720,2143438
17618425,11371
376885156,3279496
714336619,713381
82838297,3768870
602080571,99467
14239494,20559
13043722,98677
102981375,2654928
1247948017,1802539
462435944,4592633
995608346,1243919
117093131,1851260
2874697018,1203620
24815212,3138127
16126277,219398
4391061,1966390
68574466,3297449
192454775,3431627
1193480702,2726405
16473122,560782
327457662,1203550
84567055,7046038
2296288922,6402651
19064398,233553
1724538854,1882084
2463562536,45142
117116621,121967
3065991010,1845883
92737285,7391322
86569105,2532749
148471946,2294212
12676032,279163
805181924,1191419
16064805,1051260
14068328,42994
22759899,284857
39217628,472773
249314586,19800
171795236,1961295
281582952,19914
270510452,305199
100244229,634991
45358941,3646
14268060,169635
549453362,85998
32702491,295988
532115122,9411563
12929092,60952
13206822,66086
786085129,933754
201442086,661542
15171530,86098
21866144,64004
4023597977,10204823
7752712,205059
800568,715676
15869225,376830
165024891,700505
28278964,2849465
442837387,31923
215482674,130607
10581092,3534852
180725013,5025559
14941986,18566
159052569,264385
13321112,374919
273078220,694117
3224710047,8392736
2787786571,7609807
21836818,822446
14228724,349145
721049434537078784,11109315
14415665,88212
60060203,510253
2427184074,282914
253936333,347826
18165698,103261
302991385,2209391
559207602,3470575
15158976,4495152
6087532,6821
3687232162,9199150
778001,255755
12314012,177256
3493261,11920
1652061,13442
2553426270,3928594
16429591,3174420
371424610,881612
261215080,846682
26086984,2023586
38476714,1794573
64205068,1434354
303138069,2398731
392067902,529581
145441306,702373
39101194,328669
67224046,2606948
94325146,1841084
4093086737,6604602
406864967,6283431
118022919,264477
5673852,66460
223834901,9378869
36300748,2078472
191024317,725771
17126667,2032412
2676374953,4978295
356393795,710146
81340540,1704125
18227996,2270148
17456106,138254
221684992,37186
65349904,1393329
115712370,1477348
121536971,3384157
5627492,3691522
73231837,232468
40406488,275298
488530507,194787
148918843,12569
848585450,3888533
4871637009,12514625
14526336,26433
9797342,1106375
27459686,209766
11814402,71652
3164675386,1620754
15470632,639814
100199490,2065645
60283550,6226601
352547331,208489
120869800,791889
917620962,13865
153037817,381610
38935195,1395923
370053,827
71635004,258023
2803428384,3959606
22640646,10277700
2192921,50050
4871471921,12237927
188015457,3420542
98629768,154944
156592964,152576
29541465,2125764
1704407930,5593646
2350971801,288917
333370589,478378
2525935307,5407998
14224124,56126
8164582,474963
2205951139,1925391
113057866,62630
166186555,29447
363834746,139163
39551364,1678455
12283282,2334757
48620305,321409
1550643968,11951062
17655615,1666458
17846154,3098683
2676462514,977156
846946609581756417,8406980
68324893,30468141
1393603394,43143
82541017,11745
19539231,85344
26684663,1925621
41707483,77730
17616622,124695
278151161,2088759
44667826,7945330
11186742,240790
10671532,154531
190244553,6814793
20505655,601709
14053661,200119
14882954,259657
68886435,4589256
2470510794,9711626
267656441,7821706
7415402,205377
52756518,10325324
54945970,3293922
7535552,162026
2362961485,4737071
170793777,136884
4695994044,6310255
214396967,736205
2291877818,3764814
15491423,138342
40872595,155770
110352798,1404543
97210046,362167
3311947364,6587174
39000531,3089380
12963432,3569
235160139,213890
1573712731,5891626
3529991,593288
226527916,1088721
59740840,163493
17597132,6143858
203152312,1862835
5267051,368124
12193532,117537
468433388,3472483
16998989,83571
141249377,3246909
87489070,84712
16643359,197663
737557346,2323339
1085081065,1003954
5389302,1090956
14643887,2692909
16599904,7562555
9087972,415078
169918021,863036
285537380,2421776
4086651,65421
1007268292648505344,1296404
15652413,7164288
2431676173,2093824
56409421,37784
2980412572,10295
356195205,581767
1438555746,1602680
784067366,191757
28989106,3046536
61697242,1550647
485259326,731043
19747018,1004001
110019418,72740
7758132,4707872
19876314,1210792
119291420,2315295
13642942,63848
958080293675483136,783538
255317411,5796556
14883887,726912
220364966,8822172
2151596598,2386173
10683662,112977
55589531,5663130
16666502,230613
24945605,232446
2350752967,2360686
36405625,85509
548301113,8968
53117170,37009
977211595632734208,405766
84917467,1146482
10823972,457042
125085120,4029560
1305943603,507384
124635171,47572
166533969,3509951
56016397,718013
264241380,882532
147147742,1399407
223829669,30259
15655137,2606780
14584192,270333
5637652,279488
410773308,1595177
882347284272381953,2357756
2318676253,5594720
14317851,1543138
17644684,2430669
619894543,1081476
1544198407,7927655
296186982,290446
1095079149184536576,2322834
24537191,623172
93540396,7043981
536235181,613036
311847810,2629429
2396811776,3022715
1630829629,243723
135434909,3739783
227349917,882681
18776134,66951
109234148,1077180
1154160151,887717
1959951300,4712322
1129956427,1950818
1013339534,3964845
14122266,12415449
74476109,135491
14777138,989822
706916606132277250,12529853
15025942,5045075
488246049,34594
191213407,10294023
429590309,23765
21107239,3842545
16682418,144864
16653906,2212508
2618411672,7041653
15518912,190297
2825873552,9660644
13508422,770809
2980716705,6721225
21560945,3720133
117172905,1902621
343574419,1413509
9236152,462829
451429713,348602
823967691895554048,2301080
14380721,1191147
1874883235,122708
17439203,134206
9220682,472585
1337181582,549857
36446672,770640
42983,34873
709519172607340544,3828204
18496787,6190033
35591836,270911
102117266,2111070
112775022,781976
447201655,4757662
2463347059,123356
35721613,799099
17835777,2551629
620820830,1558093
16342853,214390
3020329912,7406330
3246066119,13616437
75784109,1732045
61255762,177657
444313052,3778743
2529890988,2193406
294559584,3331695
1003553450570010624,2211354
261529768,22503
1659043958,3887440
555455425,872664
15751493,274681
2328431,100235
16234881,575982
1115106086,3635484
23967554,653890
3366432034,479368
49332350,2790479
2749415533,7259224
56970526,1949698
216486341,260845
4664952374,3822346
467452142,1751494
3327267952,12142004
850844893,5150768
2254478618,2247046
836865126548574208,1697564
12263222,223669
5481192,305897
16389046,22644
271809143,2783240
570182795,1089483
3303102499,3250162
283763993,1628656
490777449,770439
20598662,113356
395918238,6405714
1735,10663
2194138776,3507328
5236,733471
56187161,4383820
2276557622,8567
189293712,3467550
862373294,89136
7693282,1220238
3018841,31527
907194319,1680007
454927105,12453728
20322040,5452509
149193305,384908
590099747,10233098
44561645,49403
13151282,49945
475820462,1718233
3428056186,1825382
221746921,1650750
14168345,2738
722067753629159424,2130253
3408590653,285122
2956773250,2177660
34896202,78063
1173239456,1425821
1499609244,3056075
738223816078295040,1100
504551373,6108915
216800516,124523
415486909,952797
85307840,1955557
117493162,828013
860523570958434305,10607428
21012561,114368
52792985,95744
439178805,4755016
27670481,315877
159090595,1504892
1563867619,1864652
22478376,43490
52840081,3352910
930581,51853
21573464,364589
22844469,2256640
2263625084,1063959
536323578,210816
73368700,385080
78077312,4372
24936151,579942
9378862,50906
6168622,2788247
391921162,1992660
615796167,4499213
839172889953845249,5279080
652953,81939
4200301,198594
890195026860527617,30773397
16563875,919809
42938853,12555
41549537,1434998
787678,254439
12442382,286787
3281942904,8851217
14582754,80561
60353996,46473
395704186,3174709
713915033374208000,8902455
138516899,186346
5666862,33385
141960029,2321648
2387683958,193338
774271,2326866
49979380,1339705
107679489,1857091
6450082,68512
5632552,33517
15426477,84064
65901884,611775
356712190,259150
464677159,3089730
54569760,2129972
15463263,5862
3912444376,2083163
169334813,2024368
324829234,93279
4587741,18735
19117436,2062778
422403449,1832933
150807817,1966987
6417922,478406
9510282,22037
552748136,112046
639143,33742
5719312,132936
295480647,22747473
41443410,7199970
598503,16138
252299433,5481845
83631489,3654409
12278712,616789
840634194246135810,45188
1929471,31131122
8690672,41365
44619815,106475
15508963,1630299
975197115642253312,13362890
5618832,199831
10583402,119819
345187201,303059
253384212,109418
4709853262,10409037
16219122,13029
389885229,3050972
37046623,13872
712692917773545474,379873
1000517035,12601411
7503482,19064
96383,18021
208783676,1392967
2993548464,10647214
3131058580,2283600
7668362,213492
84716840,1998450
1836126486,3484631
31070076,2398603
2478735002,7451118
733123902,6368747
2627491,4435577
384104802,625994
315113269,297311
2291790126,3143231
14105068,5299296
193537287,3873042
17796337,5736448
277679873,6427070
872428596,6714075
297663283,11389765
14536394,7115192
3307941947,3552317
2376401696,5102057
258360093,197238
14469897,8254855
385165304,6362196
392126982,5771512
47265211,1826042
93255962,3328592
3311561,20539
7579332,251447
7323602,1310714
38180826,2768526
255929500,352084
30710603,13130
527162234,1847819
128854269,1066409
266623939,1188973
280778752,4535426
366846157,1878006
264384193,883520
363636034,54101
2644978224,3511896
521655354,234956
142548107,1812677
14201969,6885566
18840827,1483062
30885336,1048693
438146194,11758200
204858024,5746094
242289207,92734
19558701,571455
2863238564,9702627
27407648,1667855
281648098,254734
16345445,878627
4891482140,2245540
748025840005439490,23355887
14360646,480379
296128348,3264272
834717121732972544,8066786
1013105528,4667115
158372193,12650040
361192570,706843
2987192853,1917940
263580723,154886
3072025227,194141
66958237,328367
58209229,119603
170928384,1141930
12266662,123587
821710004126367745,8189586
14942443,110941
121480516,93161
494363720,39239
883362157,5624728
628369115,1332136
70146628,1105528
176565308,5020412
8152782,755857
23494456,72576
61236914,7858
2861872727,5860188
409684717,1237924
182597911,10353432
124426485,490198
15606761,906878
57203,240512
62172381,201355
15121717,194321
3237646131,8047087
91400607,12253143
286533729,2131038
197283984,1161222
15830216,2998674
14255277,199414
335010191,22975
1468861,292905
15137955,223366
3264078456,10324980
241853100,142575
3940961,101388
7541002,850738
6796662,81599
20630058,94662
927974790,1368006
882321548,309561
16216461,115964
16086085,949797
50944704,4680120
2859345035,6403749
270578024,6643424
2240836207,8746803
1651680008,3696713
186563559,586157
320030877,2677602
87788178,2410077
1406856080,1553873
14564678,1477
722914767636004865,12124632
253694037,3697171
2865033678,9247366
23398762,264044
30417183,3683947
12765232,210649
15386181,63298
14086227,235457
97806647,2537084
14323123,11919
767449576655708160,7358769
408089248,1543642
3014892667,62617
113390017,2581015
61009849,12202492
507536669,945348
4046979492,7151020
1407188011,4389358
20152161,9287510
1317663266,6199817
735118372631896065,6215207
23610657,1669242
19166198,476243
25523612,115318
311828505,1373770
229782822,272435
31245580,25973
1912160402,4983723
56372573,125629
224891871,6215471
9110522,80496
3064723893,390010
53963585,8737640
816255206736461824,88869
1542702066,6494620
8468872,914
3490028054,444057
5680372,151556
20775620,136831
86299455,650814
718551618,2102126
402995187,11877744
1104556949016928256,32069
470944188,8760496
18531165,362396
2507760949,5001069
64719286,104735
215656267,54456
163763867,284987
94785455,960478
18176643,2026408
1146122318,1553555
402567134,233729
3154934091,11686531
27409217,1117214
1497323672,158006
12004542,863568
381202893,10406241
222053807,13027
119035209,551511
63937705,146262
185405553,232652
213527868,301404
18001399,1399114
609825101,4527484
16233478,228443
175467531,3599058
43576419,2404229
10413552,55589
864499236,2499124
910231165,1010719
114682872,49660
1523662896,27012416
54530895,11054102
9942252,26775
42001470,7848431
14879534,154446
230222305,3535765
17607249,1445676
14479105,319769
762453740,5828
436087837,11450844
366355884,2218941
178014809,31572960
312311821,1311432
748585044546052096,3437662
229148239,2191358
1085978782794690562,4676577
18271008,415434
814744963317723136,3325596
345757345,10093133
266997535,3009330
584270753,6682
615306119,10740792
196810479,750368
498201002,2192763
2707320181,5823446
485578888,2214721
177260278,1097021
8414602,124894
170158249,328957
114092197,9551526
480582613,4961370
259413935,1838623
55399329,6453
3247237170,5399424
1541173711,1906068
86677759,433944
15226527,308968
19187806,26631
279219822,7480
110207547,87466
37622430,102694
116711120,3401207
163961205,26374
17675255,16770
245128039,1470354
2846219523,3206189
25714018,289179
760509866125373442,615996
283057828,2218790
68510641,2069747
57613118,118933
390848595,2005243
178225758,2363182
47064725,2530818
1134682724,7738025
1089834428,175282
13697562,262500
12938,109144
368706085,8708696
27185428,226879
148573775,8417677
14060301,14891
390712804,1842386
3122878153,1873244
46027761,2653295
20444724,1955690
290100656,3593
2776763911,4415794
97781150,615539
787029559,498411
301719214,3456164
44604566,92389
70784139,6269866
33482679,937823
2742820529,649961
16305691,82362
2341887371,1602
1977741,184160
187687642,137840
1908462955,52828
3000725602,6406849
29107317,2532508
199689562,258762
791782427429638145,7642159
12844902,30644
1218476161,731153
195843399,1155715
55592977,4750178
34412264,3720329
261652330,3682847
2359644914,1124418
7696762,124667
219258140,460228
14710775,327784
14824147,176938
18693938,1407638
904084219,3757590
14544754,675343
14593576,76900
591774520,2374299
15220855,207148
55479320,338344
361500327,2110010
8190722,1617058
22674086,41363
838848512766902272,2557993
460266192,6440664
23634673,7005237
1621147568,12011412
1550750996,3631471
90196469,1844573
14309314,6247
1254449294,7292583
316773348,487768
119725565,715243
14565884,211572
16484657,17897
64413156,68454
633007746,6617110
792341491,7378282
920034469633056768,29402
76305490,9509503
1380792001,1922500
724250520,2053777
265357765,1185298
607745640,163449
68933504,16111
177220409,7927762
15387183,421694
189663,28305
14626803,2557175
90459187,815444
9279552,20472
195423440,1750623
854590114667823104,3541470
960567571,576764
14857007,154231
17022661,193105
1126241663008026624,6829568
1649883373,6683633
632180475,2175700
799263661,2214668
19902720,5075020
75225754,69131
3794159596,7140405
1420230750,26968
1279893607,2576464
513217890,1822456
506902957,781565
5936042,35643
19044984,74347
755778,59308
15298053,322013
14205987,1490694
18846117,1195283
14205985,382603
210790410,37318
889899445625769984,588910
51193,160901
792230,27491
195970955,296971
2521409745,22300280
44421979,83128
28962284,6181167
513367839,1295819
2185167241,924656
633954898,8580
78884300,134400
222091262,380359
3411390913,7486733
214920439,1179440
236846178,485370
13083662,212959
17078731,420612
14928404,5588253
1618177094,2323199
17089371,5407976
1155146323,276572
2957976955,7830765
3991031,99260
808472022,278013
1967201,152800
107593981,330639
33465631,5706073
9704652,1359435
14180531,432611
36825185,22431
17176688,319059
327588786,1489130
3598744335,1751837
326992563,65061
2772483848,1267526
1546701704,6909754
27240906,3483
242873551,2165769
1311352488,83278
3153541647,2399961
14492250,688637
2906247927,11852007
64560195,1416259
4543414095,6476246
890381,1790890
21859990,2416457
1116981464,6546347
1022282473214857216,1836380
13558962,4019631
5536992,116770
103089170,7551214
1479271117,1655638
37434214,27707
14478791,163874
3937720216,3138144
82582855,3256568
399842377,41335
566244580,2002968
18062528,1071515
134736674,2548965
1605802940,10177150
809491,7149620
272053984,1813659
2728250486,6352880
47663762,593032
1413653791,79258
59419142,363370
382865452,1958013
285525664,368778
72250858,8725078
2927483094,4490201
728879305,131548
4626999742,9539693
56422677,219384
68771926,9070218
1392281,6635
828655962529599488,7128075
5584832,388571
48369651,681751
20887036,1092129
17364876,375665
471151976,3661970
467297759,233937
2477406967,661013
29313885,1591165
131240312,10709985
3872231,3189
24671349,3815690
246943661,2781745
510031071,2992277
19745123,485564
3153390772,51449
426115293,2144765
947922701414486017,6439489
15564928,56994
14266435,249010
13273832,2458323
287658388,101018
707262135886290946,12192387
167897288,383468
92002459,522232
258463025,38370
16083139,54239
987555274537033728,1828730
58313768,3253446
1006348392,1314909
146866378,130907
14098992,399094
340983277,1493682
534120371,2018662
268874047,2451292
14558848,1490238
163409839,611003
62384629,220582
382580014,5064552
15868899,1377851
12731142,7005
122035961,456414
39233071,231056
145562794,51381
221985326,1959858
64240449,37657
764375430,726417
545399997,3033067
2498310758,301201
17041674,1132859
50351950,248506
24151940,371240
556115100,8002953
63290634,612019
751314334836547585,41194
39306627,25603
26042810,14723
21366282,92375
1430529672,336421
18885359,263512
21299042,980856
14951823,42077
1155756262048567297,1270226
525603851,22101
72578499,100727
82598768,38534
2226776658,538503
1689405901,4430015
92131647,1710097
8597462,1145110
170476101,1519193
2808677209,8315794
8839152,366513
899551998,968555
2567870958,1915223
246689451,1967475
90058188,2326677
15293682,2429
30827427,1125883
73855956,1209989
14257612,83579
263540149,3040800
50611261,713288
10982172,4052132
28852038,1152800
184000762,2504594
43343360,4663234
278865526,1262525
355982842,6199821
174626992,3864090
37174559,519889
111374438,7829514
37638736,27521
1058531364,1687187
3988715674,2766679
2518586114,9568884
3145199379,10429255
84851223,305654
3400435384,3289094
4864861,2194455
65467155,93023
764738293347024896,785379
2436137780,3732074
1041398640260993024,10154379
398528533,72304
85727638,312183
193197789,1603853
25918855,9629441
2354446436,417171
321388293,2179030
68340404,2685826
15336494,1825943
3416947797,6795887
1305133693,8275292
2928515568,5512576
129952408,210337
310518784,3605301
38148959,290041
202191326,1376071
45659557,608891
1524278737,7106629
39845041,1722453
15419545,2335059
10210342,25346
199576868,1157181
29249305,2805587
3957272836,2321471
4521491,587537
622784277,763134
578325784,111902
66415652,4974153
25456927,2803507
1171606502,6078660
1520646061,2633348
1483318579,3416817
546410517,4534065
7015382,4529
4819608819,11194989
816320395,201151
229336107,11324705
16794416,5748
16271214,559297
33521560,86950
13033742,63791
137599567,931337
15051438,2546110
44115129,6918512
229796464,757388
25376072,1126491
750794040,4642797
104138787,180947
558488889,1494838
14477557,14290
11044242,13827
2719142207,4661713
599242272,1933166
1156736065794764800,2489897
693823,182681
161514300,1027663
740309564285976576,2059794
67529128,4651194
89908942,4016654
3246703177,1157810
3326954300,12468993
85615623,4088263
779245644351414276,1986375
41482418,2067371
1719433598,2140421
134523131,47821
69778259,635352
117092038,4435967
4891397297,10873
582392941,248483
54904441,2651618
2441689712,2589919
18166638,52054
15277447,405
77910876,1312868
115701315,1979534
2520004602,1807807
3236205729,259658
2875897628,4902743
126595803,66962
486674560,12786498
805956882091249664,3446032
336240140,330795
52413303,1700847
578881641,219945
79688605,8721180
884074886,6913480
151170059,141265
15783492,286524
123024132,1598842
2782703934,3187402
820252180796100608,2150532
123828074,2794200
711642008583061504,4115480
19498212,3201088
413056478,3504745
170364692,1496996
743630506030333952,248872
280459174,3829972
1137883413321355264,101021
3081272939,7812949
22193049,26018
2784088888,424203
14586929,250773
73963,161948
96015902,8972042
33323460,10108629
261513233,4033613
6600562,522405
2310609073,3185014
2388709254,2580538
181087526,88458
14871770,185334
2489669484,266773
17198118,929565
2439975073,2385005
2236047510,146425
3307212027,918917
784352,294785
43330705,275466
2369819720,3571003
20565439,187460
319534759,1906719
18584947,4489
19824797,749316
3510144675,1881094
39468535,189995
43004028,4880883
983833196092674048,2215716
2998953728,7128337
2460824467,87587
2787709893,1646198
25487495,255539
336864525,574841
14120655,247024
11235612,281862
14386377,6221294
318015337,7781
3579681017,10920090
713732643494490114,31385320
636001987,8165816
2200179451,803410
6389212,11703
17610073,2288492
288467593,961981
240896969,4669984
3100251609,446922
2213242651,3023213
263447921,387110
14876277,1930572
150994802,178633
11687162,587196
47599008,13532
823953750,5021286
633261778,1347372
15180646,139070
92147293,860363
49459638,102599
15006942,15320
7574472,3672732
350525374,2097302
453032990,10794301
193774020,394626
60915640,105731
35288901,5730741
67813,189261
16814655,20732
15801299,263156
336445817,995635
595597059,4933399
17387067,122474
1001030665,62451
94267869,251441
1472391,372495
29931892,244809
22078798,2082169
19250247,130839
10365262,305393
392183,143873
60818093,3866005
147554307,794449
334912156,5865401
10430302,162578
7489042,213866
17518017,69934
86010277,8268561
18269023,516510
16420913,3275594
307720777,221226
13355,251330
353550381,1980652
90873472,976795
19266262,756173
595118264,685649
2185989945,2699727
613394381,1372993
219546196,2094627
6199892,251274
148249625,122889
488775616,101952
2733895177,7422704
624220739,284499
226331829,3964255
9669732,61587
2265325102,5467892
60131244,1329688
46703,137891
101353,113046
3290207943,3619849
1259408257,5099841
59727350,33060
27594363,220710
85860553,1905257
538567526,227154
190489318,52357
289264845,4982620
9047952,63160
1922551,226553
78855615,162350
22272248,280685
409647210,202386
80138267,80564
6637282,73411
19998363,16327
312973495,1432060
183617084,469769
134768074,341869
1749801,1043107
16141597,10002911
271571460,3459075
3089056635,698209
209888561,1196321
420612447,77936
748701529,663789
1124366295518961665,10112209
15660499,151814
1427817540,1164744
80013929,83130
13994412,74905
20004167,624706
769312783,588004
41095792,1104754
14307640,130768
38747904,892568
